period,org_code,parent_org,org_name,att_type1,att_type2,att_other,att_booked_type1,att_booked_type2,att_booked_other,over4hr_type1,over4hr_type2,over4hr_other,over4hr_booked_type1,over4hr_booked_type2,over4hr_booked_other,wait_4_12hr_dta,wait_12hr_plus_dta,emerg_adm_type1,emerg_adm_type2,emerg_adm_other,emerg_adm_other2,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,a,date,total_attendances,total_over4hr,type1_4hr_pct,total_emerg_adm
MSitAE-NOVEMBER-2023,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3502,0,0,221,0,0,115,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,3502,115,,0
MSitAE-NOVEMBER-2023,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5030,0,532,272,0,32,577,0,0,34,0,0,6,1,1137,0,0,85,,,,,,,2023-11-01,5562,577,88.5,1222
MSitAE-NOVEMBER-2023,RJC,NHS ENGLAND MIDLANDS,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7726,0,339,16,0,0,2412,0,0,0,0,0,473,4,2366,0,0,739,,,,,,,2023-11-01,8065,2412,68.8,3105
MSitAE-NOVEMBER-2023,RK9,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8648,124,3720,0,0,0,5533,0,390,0,0,0,602,685,2752,0,0,1391,,,,,,,2023-11-01,12492,5923,36.0,4143
MSitAE-NOVEMBER-2023,RNU,NHS ENGLAND SOUTH EAST,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3789,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,3789,430,,0
MSitAE-NOVEMBER-2023,RXQ,NHS ENGLAND SOUTH EAST,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9971,1276,3182,0,0,0,4288,0,154,0,0,0,352,322,3914,896,0,1301,,,,,,,2023-11-01,14429,4442,57.0,6111
MSitAE-NOVEMBER-2023,Y02676,NHS ENGLAND SOUTH EAST,BRIGHTON STATION HEALTH CENTRE,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2012,0,,0
MSitAE-NOVEMBER-2023,AXG,NHS ENGLAND SOUTH WEST,WILTSHIRE HEALTH & CARE,0,0,2012,0,0,67,0,0,23,0,0,2,0,0,0,0,0,0,,,,,,,2023-11-01,2012,23,,0
MSitAE-NOVEMBER-2023,C82038,NHS ENGLAND MIDLANDS,LATHAM HOUSE MEDICAL PRACTICE,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,264,0,,0
MSitAE-NOVEMBER-2023,NR3,NHS ENGLAND MIDLANDS,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5085,0,0,268,0,0,1288,0,0,2,0,0,0,0,0,0,,,,,,,2023-11-01,5085,1288,,0
MSitAE-NOVEMBER-2023,RBQ,NHS ENGLAND NORTH WEST,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,,,,,,,2023-11-01,0,0,,166
MSitAE-NOVEMBER-2023,RGN,NHS ENGLAND EAST OF ENGLAND,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12899,0,4390,64,0,388,7091,0,735,29,0,42,450,864,3019,0,101,1403,,,,,,,2023-11-01,17289,7826,45.0,4523
MSitAE-NOVEMBER-2023,RGR,NHS ENGLAND EAST OF ENGLAND,WEST SUFFOLK NHS FOUNDATION TRUST,6786,0,672,66,0,0,2922,0,0,0,0,0,507,371,1825,0,0,655,,,,,,,2023-11-01,7458,2922,56.9,2480
MSitAE-NOVEMBER-2023,RL1,NHS ENGLAND MIDLANDS,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,,,,,,2023-11-01,0,0,,22
MSitAE-NOVEMBER-2023,RLQ,NHS ENGLAND MIDLANDS,WYE VALLEY NHS TRUST,5609,0,0,162,0,0,2493,0,0,51,0,0,401,249,1825,0,0,710,,,,,,,2023-11-01,5609,2493,55.6,2535
MSitAE-NOVEMBER-2023,RTP,NHS ENGLAND SOUTH EAST,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10240,0,0,0,0,0,3812,0,0,0,0,0,805,326,3227,0,0,994,,,,,,,2023-11-01,10240,3812,62.8,4221
MSitAE-NOVEMBER-2023,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,923,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,923,6,,0
MSitAE-NOVEMBER-2023,RWP,NHS ENGLAND MIDLANDS,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12074,0,5140,189,0,0,6451,0,15,71,0,0,1086,203,3439,0,0,1352,,,,,,,2023-11-01,17214,6466,46.6,4791
MSitAE-NOVEMBER-2023,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,,,,,,,2023-11-01,0,0,,124
MSitAE-NOVEMBER-2023,RXL,NHS ENGLAND NORTH WEST,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7984,0,9782,248,0,171,3726,0,38,68,0,0,543,434,2466,0,0,1624,,,,,,,2023-11-01,17766,3764,53.3,4090
MSitAE-NOVEMBER-2023,RY8,NHS ENGLAND MIDLANDS,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5756,0,0,1757,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,2023-11-01,5756,0,,0
MSitAE-NOVEMBER-2023,RYF,NHS ENGLAND SOUTH WEST,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1450,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,1450,135,,0
MSitAE-NOVEMBER-2023,Y02428,NHS ENGLAND EAST OF ENGLAND,PUTNOE WALK IN CENTRE,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2634,0,,0
MSitAE-NOVEMBER-2023,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE,LOCAL CARE DIRECT,0,0,2136,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2136,0,,0
MSitAE-NOVEMBER-2023,DT301,NHS ENGLAND EAST OF ENGLAND,HERTS URGENT CARE (ASCOTS LANE),0,0,2198,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2198,5,,0
MSitAE-NOVEMBER-2023,NDA57,NHS ENGLAND SOUTH EAST,HASLEMERE MINOR INJURIES UNIT,0,0,1273,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,1273,0,,0
MSitAE-NOVEMBER-2023,NDJ,NHS ENGLAND SOUTH EAST,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,1958,0,,0
MSitAE-NOVEMBER-2023,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRANSHOLME HEALTH CENTRE,0,0,3786,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,3786,689,,0
MSitAE-NOVEMBER-2023,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE WILBERFORCE HEALTH CENTRE,0,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2973,0,,0
MSitAE-NOVEMBER-2023,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE,EAST RIDING COMMUNITY HOSPITAL,0,0,2421,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2421,231,,0
MSitAE-NOVEMBER-2023,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GOOLE & DISTRICT HOSPITAL,0,0,1388,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,1388,7,,0
MSitAE-NOVEMBER-2023,NNJ07,NHS ENGLAND MIDLANDS,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5299,0,0,782,0,0,7,0,0,1,0,0,0,0,0,0,,,,,,,2023-11-01,5299,7,,0
MSitAE-NOVEMBER-2023,NNJ0H,NHS ENGLAND MIDLANDS,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,224,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,224,0,,0
MSitAE-NOVEMBER-2023,NNJ12,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH,0,0,91,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,91,0,,0
MSitAE-NOVEMBER-2023,NNJ13,NHS ENGLAND MIDLANDS,MELTON MOWBRAY,0,0,58,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,58,0,,0
MSitAE-NOVEMBER-2023,NNJ14,NHS ENGLAND MIDLANDS,OADBY,0,0,875,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,875,0,,0
MSitAE-NOVEMBER-2023,NNJ15,NHS ENGLAND MIDLANDS,OAKHAM,0,0,66,0,0,321,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,2023-11-01,66,0,,0
MSitAE-NOVEMBER-2023,NTP11,NHS ENGLAND SOUTH EAST,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5008,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,5008,499,,0
MSitAE-NOVEMBER-2023,NTPAD,NHS ENGLAND SOUTH EAST,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5000,0,0,300,0,0,180,0,0,7,0,0,0,0,0,0,,,,,,,2023-11-01,5000,180,,0
MSitAE-NOVEMBER-2023,RA2,NHS ENGLAND SOUTH EAST,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6500,0,0,571,0,0,3039,0,0,224,0,0,582,44,2169,0,0,1059,,,,,,,2023-11-01,6500,3039,53.2,3228
MSitAE-NOVEMBER-2023,RBD,NHS ENGLAND SOUTH WEST,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4052,0,0,324,0,3284,1440,0,0,67,0,4,207,56,1732,0,0,583,,,,,,,2023-11-01,4052,1440,64.5,2315
MSitAE-NOVEMBER-2023,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10087,374,8103,0,0,750,5845,0,310,0,0,3,881,882,4383,0,0,1582,,,,,,,2023-11-01,18564,6155,42.1,5965
MSitAE-NOVEMBER-2023,RD1,NHS ENGLAND SOUTH WEST,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8275,0,0,0,0,0,3152,0,0,0,0,0,683,11,2529,0,4,1607,,,,,,,2023-11-01,8275,3152,61.9,4140
MSitAE-NOVEMBER-2023,RDU,NHS ENGLAND SOUTH EAST,FRIMLEY HEALTH NHS FOUNDATION TRUST,22419,0,0,0,0,0,9301,0,0,0,0,0,2347,11,6405,0,0,299,,,,,,,2023-11-01,22419,9301,58.5,6704
MSitAE-NOVEMBER-2023,REF,NHS ENGLAND SOUTH WEST,ROYAL CORNWALL HOSPITALS NHS TRUST,5708,0,10246,0,0,0,3153,0,491,0,0,0,412,730,2003,0,54,1173,,,,,,,2023-11-01,15954,3644,44.8,3230
MSitAE-NOVEMBER-2023,REM,NHS ENGLAND NORTH WEST,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16733,226,7769,476,0,0,7769,0,1180,75,0,0,2040,1325,4938,0,0,2242,,,,,,,2023-11-01,24728,8949,53.6,7180
MSitAE-NOVEMBER-2023,REP,NHS ENGLAND NORTH WEST,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1253,0,0,143,0,0,147,0,0,0,0,0,0,0,87,0,27,,,,,,,2023-11-01,1253,147,,114
MSitAE-NOVEMBER-2023,RGT,NHS ENGLAND EAST OF ENGLAND,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10314,0,5239,674,0,344,5858,0,132,344,0,38,849,343,2209,0,17,353,,,,,,,2023-11-01,15553,5990,43.2,2579
MSitAE-NOVEMBER-2023,RH8,NHS ENGLAND SOUTH WEST,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11391,0,3213,1004,0,59,5162,0,56,437,0,6,773,46,3810,0,0,2144,,,,,,,2023-11-01,14604,5218,54.7,5954
MSitAE-NOVEMBER-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8839,0,2767,856,0,0,3612,0,0,178,0,0,533,653,2441,0,0,928,,,,,,,2023-11-01,11606,3612,59.1,3369
MSitAE-NOVEMBER-2023,RJE,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12846,422,7286,554,0,284,7023,0,261,265,0,5,556,1181,5706,0,0,3046,,,,,,,2023-11-01,20554,7284,45.3,8752
MSitAE-NOVEMBER-2023,RL4,NHS ENGLAND MIDLANDS,THE ROYAL WOLVERHAMPTON NHS TRUST,12851,0,6686,0,0,859,4262,0,366,0,0,0,1059,395,5820,0,0,880,,,,,,,2023-11-01,19537,4628,66.8,6700
MSitAE-NOVEMBER-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8486,0,1519,324,0,41,3817,0,1,78,0,1,667,568,2252,0,0,838,,,,,,,2023-11-01,10005,3818,55.0,3090
MSitAE-NOVEMBER-2023,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12883,0,3399,0,0,0,5498,0,4,0,0,0,1122,205,3477,0,429,1279,,,,,,,2023-11-01,16282,5502,57.3,5185
MSitAE-NOVEMBER-2023,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GATESHEAD HEALTH NHS FOUNDATION TRUST,5770,0,3426,30,0,37,2671,0,45,12,0,0,910,0,1666,0,0,707,,,,,,,2023-11-01,9196,2716,53.7,2373
MSitAE-NOVEMBER-2023,RRK,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32528,0,1253,78,0,205,15329,0,20,35,0,0,2807,2089,10610,0,0,5796,,,,,,,2023-11-01,33781,15349,52.9,16406
MSitAE-NOVEMBER-2023,RTG,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20040,0,9435,236,0,67,9484,0,42,108,0,4,1093,538,4091,0,14,2355,,,,,,,2023-11-01,29475,9526,52.7,6460
MSitAE-NOVEMBER-2023,RY4,NHS ENGLAND EAST OF ENGLAND,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,978,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,978,25,,0
MSitAE-NOVEMBER-2023,C83023,NHS ENGLAND MIDLANDS,SLEAFORD MEDICAL GROUP,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,,,,2023-11-01,474,0,,7
MSitAE-NOVEMBER-2023,NTV0B,NHS ENGLAND SOUTH EAST,ASHFORD WALK-IN-CENTRE,0,0,2507,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2507,115,,0
MSitAE-NOVEMBER-2023,NTV0W,NHS ENGLAND SOUTH EAST,WOKING WALK IN CENTRE,0,0,2464,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,2464,121,,0
MSitAE-NOVEMBER-2023,NV693,NHS ENGLAND NORTH WEST,ROSSENDALE MIU & OOH,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,902,0,,0
MSitAE-NOVEMBER-2023,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11923,1245,5746,439,0,1095,5460,11,144,212,0,16,950,0,4467,20,0,960,,,,,,,2023-11-01,18914,5615,54.2,5447
MSitAE-NOVEMBER-2023,RA7,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15369,2212,0,0,0,0,6349,82,0,0,0,0,1360,361,5126,11,0,1611,,,,,,,2023-11-01,17581,6431,58.7,6748
MSitAE-NOVEMBER-2023,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,,,,,,2023-11-01,0,0,,41
MSitAE-NOVEMBER-2023,RBT,NHS ENGLAND NORTH WEST,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7024,0,2555,83,0,16,4005,0,43,20,0,2,471,650,2212,0,0,1124,,,,,,,2023-11-01,9579,4048,43.0,3336
MSitAE-NOVEMBER-2023,RBV,NHS ENGLAND NORTH WEST,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,,,,,,,2023-11-01,0,0,,622
MSitAE-NOVEMBER-2023,RCX,NHS ENGLAND EAST OF ENGLAND,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6323,0,982,29,0,0,2979,0,0,13,0,0,246,71,2260,0,0,658,,,,,,,2023-11-01,7305,2979,52.9,2918
MSitAE-NOVEMBER-2023,RD8,NHS ENGLAND EAST OF ENGLAND,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8043,0,5154,548,0,95,3003,0,264,180,0,0,645,0,2180,0,0,445,,,,,,,2023-11-01,13197,3267,62.7,2625
MSitAE-NOVEMBER-2023,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE ROTHERHAM NHS FOUNDATION TRUST,8189,0,0,0,0,0,3044,0,0,0,0,0,488,0,3014,0,0,578,,,,,,,2023-11-01,8189,3044,62.8,3592
MSitAE-NOVEMBER-2023,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14716,0,8488,86,0,1111,8078,0,437,36,0,126,1778,900,3573,0,0,513,,,,,,,2023-11-01,23204,8515,45.1,4086
MSitAE-NOVEMBER-2023,RK5,NHS ENGLAND MIDLANDS,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10394,0,4941,20,0,110,4730,0,341,9,0,5,817,146,3448,0,0,367,,,,,,,2023-11-01,15335,5071,54.5,3815
MSitAE-NOVEMBER-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8592,0,0,0,0,0,3563,0,0,0,0,0,216,436,1056,0,0,43,,,,,,,2023-11-01,8592,3563,58.5,1099
MSitAE-NOVEMBER-2023,RMP,NHS ENGLAND NORTH WEST,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8465,0,2961,383,0,136,4131,0,0,0,0,0,472,83,2435,0,0,475,,,,,,,2023-11-01,11426,4131,51.2,2910
MSitAE-NOVEMBER-2023,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19190,0,5761,692,0,0,5625,0,443,0,0,0,836,27,2770,0,0,378,,,,,,,2023-11-01,24951,6068,70.7,3148
MSitAE-NOVEMBER-2023,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE,LEEDS TEACHING HOSPITALS NHS TRUST,17064,0,11426,100,0,25,7735,0,23,30,0,0,1804,365,3840,0,0,1117,,,,,,,2023-11-01,28490,7758,54.7,4957
MSitAE-NOVEMBER-2023,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12433,0,0,617,0,0,3887,0,0,0,0,0,409,98,1482,0,0,273,,,,,,,2023-11-01,12433,3887,68.7,1755
MSitAE-NOVEMBER-2023,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12733,1497,5455,0,0,814,5419,102,0,0,0,0,619,90,3710,10,0,2744,,,,,,,2023-11-01,19685,5521,57.4,6464
MSitAE-NOVEMBER-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9917,0,10765,0,0,0,2670,0,13,0,0,0,73,6,5196,0,74,1323,,,,,,,2023-11-01,20682,2683,73.1,6593
MSitAE-NOVEMBER-2023,RTK,NHS ENGLAND SOUTH EAST,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9935,0,0,0,0,0,4539,0,0,0,0,0,977,5,2417,0,0,364,,,,,,,2023-11-01,9935,4539,54.3,2781
MSitAE-NOVEMBER-2023,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4702,0,11012,0,0,0,2309,0,50,0,0,0,158,2,1696,0,561,2163,,,,,,,2023-11-01,15714,2359,50.9,4420
MSitAE-NOVEMBER-2023,RWH,NHS ENGLAND EAST OF ENGLAND,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9932,0,5160,0,0,363,5854,0,11,0,0,2,246,32,2664,0,0,231,,,,,,,2023-11-01,15092,5865,41.1,2895
MSitAE-NOVEMBER-2023,RXK,NHS ENGLAND MIDLANDS,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14191,1018,8321,949,0,0,7311,173,340,242,0,0,1689,373,2893,0,0,447,,,,,,,2023-11-01,23530,7824,48.5,3340
MSitAE-NOVEMBER-2023,RXR,NHS ENGLAND NORTH WEST,EAST LANCASHIRE HOSPITALS NHS TRUST,11560,0,8070,0,0,0,4292,0,669,0,0,0,244,1133,3459,0,82,1974,,,,,,,2023-11-01,19630,4961,62.9,5515
MSitAE-NOVEMBER-2023,RXW,NHS ENGLAND MIDLANDS,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9998,0,1797,106,0,420,5901,0,204,40,0,4,471,862,2679,0,45,2266,,,,,,,2023-11-01,11795,6105,41.0,4990
MSitAE-NOVEMBER-2023,RY5,NHS ENGLAND MIDLANDS,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7996,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,7996,277,,0
MSitAE-NOVEMBER-2023,RYG,NHS ENGLAND MIDLANDS,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54,,,,,,,2023-11-01,0,0,,64
MSitAE-NOVEMBER-2023,C82009,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH MED.CTR,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2023-11-01,332,0,,0
MSitAE-NOVEMBER-2023,R1D,NHS ENGLAND MIDLANDS,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2972,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,,,,,,,2023-11-01,2972,11,,2
MSitAE-NOVEMBER-2023,R1F,NHS ENGLAND SOUTH EAST,ISLE OF WIGHT NHS TRUST,3296,0,1985,19,0,27,1613,0,0,8,0,0,283,155,1108,0,0,311,,,,,,,2023-11-01,5281,1613,51.1,1419
MSitAE-NOVEMBER-2023,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12646,0,14204,0,0,0,7365,0,249,0,0,0,918,572,6651,0,0,961,,,,,,,2023-11-01,26850,7614,41.8,7612
MSitAE-NOVEMBER-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9145,0,3103,0,0,0,3192,0,0,0,0,0,866,95,2730,0,113,1545,,,,,,,2023-11-01,12248,3192,65.1,4388
MSitAE-NOVEMBER-2023,RBK,NHS ENGLAND MIDLANDS,WALSALL HEALTHCARE NHS TRUST,8135,0,3915,392,0,140,3151,0,94,70,0,0,1060,109,3548,0,0,785,,,,,,,2023-11-01,12050,3245,61.3,4333
MSitAE-NOVEMBER-2023,RDE,NHS ENGLAND EAST OF ENGLAND,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14293,0,10939,289,0,220,7053,0,182,0,0,0,1194,314,5374,0,237,910,,,,,,,2023-11-01,25232,7235,50.7,6521
MSitAE-NOVEMBER-2023,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8177,0,0,458,0,0,3278,0,0,0,0,0,628,2,2789,0,0,506,,,,,,,2023-11-01,8177,3278,59.9,3295
MSitAE-NOVEMBER-2023,RH5,NHS ENGLAND SOUTH WEST,SOMERSET NHS FOUNDATION TRUST,12276,0,8320,0,0,0,5066,0,220,0,0,0,346,4,3290,0,0,2147,,,,,,,2023-11-01,20596,5286,58.7,5437
MSitAE-NOVEMBER-2023,RHM,NHS ENGLAND SOUTH EAST,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11462,1231,0,170,0,0,5075,74,0,61,0,0,659,12,3402,14,0,1435,,,,,,,2023-11-01,12693,5149,55.7,4851
MSitAE-NOVEMBER-2023,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8765,1097,7152,402,1,1008,4742,0,211,190,0,22,1447,6,3676,0,0,2772,,,,,,,2023-11-01,17014,4953,45.9,6448
MSitAE-NOVEMBER-2023,RHW,NHS ENGLAND SOUTH EAST,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12094,2214,0,524,0,0,4908,16,0,0,0,0,715,0,2621,1,0,914,,,,,,,2023-11-01,14308,4924,59.4,3536
MSitAE-NOVEMBER-2023,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14469,0,0,0,0,0,4977,0,0,0,0,0,839,687,4606,0,0,579,,,,,,,2023-11-01,14469,4977,65.6,5185
MSitAE-NOVEMBER-2023,RKB,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11301,1753,6796,51,0,99,5791,98,331,30,0,1,284,11,2908,54,86,1489,,,,,,,2023-11-01,19850,6220,48.8,4537
MSitAE-NOVEMBER-2023,RMC,NHS ENGLAND NORTH WEST,BOLTON NHS FOUNDATION TRUST,7757,0,3334,100,0,35,4095,0,536,44,0,6,481,530,2161,0,196,824,,,,,,,2023-11-01,11091,4631,47.2,3181
MSitAE-NOVEMBER-2023,RN5,NHS ENGLAND SOUTH EAST,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12015,0,402,0,0,150,5083,0,2,0,0,0,1087,74,3991,0,0,1235,,,,,,,2023-11-01,12417,5085,57.7,5226
